timestamp,1X_Amp_29VT-2001X,1X_Amp_29VT-2001Y,1X_Amp_29VT-2003X,1X_Amp_29VT-2003Y,1X_Amp_29VT-2005X,1X_Amp_29VT-2005Y,1X_Amp_29VT-2007X,1X_Amp_29VT-2007Y,1X_Phase_29VT-2001X,1X_Phase_29VT-2001Y,1X_Phase_29VT-2003X,1X_Phase_29VT-2003Y,1X_Phase_29VT-2005X,1X_Phase_29VT-2005Y,1X_Phase_29VT-2007X,1X_Phase_29VT-2007Y,29SIC2001,29SIC2001A,29FI2005,29FI2006,29PI2011,29PI2012,29PDI2007A,29LI2002A,29TI2030,29TI2031,29TI2026A
2026-02-23 08:00:00,16.8345,16.3076,46.8107,32.7489,9.5437,8.1974,6.5492,12.8868,105.7488,13.1905,218.4649,128.0873,9.0,294.0,164.0156,80.0,4815.0,98.3696,28603.6948,27248.1015,3.8729,0.4447,20.8443,65.8885,393.7387,244.8234,49.9345
2026-02-23 09:00:00,16.9193,15.5293,48.6796,31.8799,9.4749,8.2949,6.2496,12.4215,104.5206,12.4009,217.3462,125.1448,9.9401,294.7592,164.0,80.0,4815.0,98.3696,28691.753,27255.5107,3.8804,0.4528,20.7356,65.8908,394.4791,246.5675,50.0148
2026-02-23 10:00:00,16.7221,15.8732,51.3492,30.8567,9.8097,8.2359,6.1923,12.6446,106.4504,15.1996,220.5815,129.0,8.0,294.0,165.0,79.21,4815.0,98.3696,28683.7995,27315.3148,3.8785,0.4528,20.5043,65.8932,394.3505,246.3628,50.1367
2026-02-23 11:00:00,17.0605,16.5688,51.6213,29.6561,9.693,8.2844,6.3463,12.4837,106.5342,12.6131,217.3779,127.0732,8.8724,294.0,163.9386,81.0,4815.0,98.3696,28834.8899,27363.8491,3.8726,0.4606,20.444,65.9769,393.9531,246.7598,50.2602
2026-02-23 12:00:00,16.9065,16.1112,49.471,29.9129,9.5712,8.2732,6.2496,12.5802,104.0,13.0,217.9984,128.8762,9.0,294.0,163.0406,81.0,4815.0,98.3696,29011.2323,27388.3964,3.8806,0.4544,20.5868,65.9698,393.8341,245.7135,50.3012
2026-02-23 13:00:00,17.151,16.3853,49.3683,32.1317,9.523,8.1986,6.3465,12.6277,105.7157,13.7876,218.6654,131.7035,8.9303,294.0,163.9308,80.1948,4815.0,98.3696,28582.9863,27241.0331,3.8723,0.4454,20.5588,65.9576,393.7174,245.3659,50.2651
2026-02-23 14:00:00,17.2367,16.1585,50.0362,33.6604,9.6409,8.3328,6.272,12.5625,102.7515,13.8122,215.7222,128.1745,7.0,293.0,164.0,79.0,4815.0,98.3696,28625.5877,27237.5882,3.8651,0.447,20.4633,65.9454,393.6339,245.8628,50.2291
2026-02-23 15:00:00,17.5249,15.8333,45.385,32.1195,9.52,8.1971,6.4264,12.2596,102.7271,14.6066,218.5551,123.2372,8.038,294.0,164.0229,78.0,4815.0,98.3696,28578.8889,27283.4827,3.8767,0.4443,20.4583,65.9333,393.5436,245.2811,50.193
2026-02-23 16:00:00,17.5807,16.4265,51.5869,31.8084,9.5675,8.2844,6.4252,12.2869,105.2451,15.0347,221.2888,131.7455,8.9532,294.0,162.9662,79.7703,4815.0,98.3696,29059.0313,27372.6604,3.8654,0.4602,20.5685,65.9211,393.4247,245.8605,50.157
2026-02-23 17:00:00,17.2642,15.9848,49.3592,33.694,9.6804,8.3813,6.2878,12.8546,103.7494,12.6298,219.6363,129.4476,7.044,294.0,161.9609,80.0,4815.0,98.3696,28628.9889,27256.8375,3.8782,0.4481,20.7221,65.9089,393.3058,245.1935,50.0571
2026-02-23 18:00:00,17.3924,16.6345,45.9842,30.6468,9.7387,8.2359,6.2981,12.0455,103.0,12.3942,217.6858,129.5977,9.0,294.7519,164.9332,79.0,4815.0,98.3696,28609.8236,27077.6111,3.8704,0.4247,20.9576,65.8967,393.1996,244.1244,49.8313
2026-02-23 19:00:00,17.6481,16.3189,46.9462,31.281,9.8327,8.306,6.3277,11.9167,106.0,13.4129,218.9577,126.9322,9.9326,294.2387,162.9709,79.0,4815.0,98.3696,28668.7651,27100.4514,3.8777,0.4243,21.1455,65.8878,393.5335,243.4899,49.6055
2026-02-23 20:00:00,17.8461,16.1544,48.2777,31.1858,9.836,8.2844,6.2303,12.2725,105.0,13.0,219.0,130.5148,8.0742,294.0,163.0397,80.0,4815.0,98.3696,28610.9664,27132.9406,3.8801,0.4321,21.1992,65.8925,393.0242,244.0047,49.4052
2026-02-23 21:00:00,17.1565,16.1921,44.8985,31.8519,9.98,8.4782,6.5018,12.5636,105.0949,15.3698,217.0105,123.0636,8.0,294.0,166.9628,78.0,4815.0,98.3696,28698.8406,27292.3605,3.8678,0.45,20.9975,65.8985,392.6757,245.1995,49.5868
2026-02-23 22:00:00,17.2464,16.219,49.5674,35.5094,9.4956,8.2359,6.5266,12.257,107.8565,14.0,218.3421,125.0,9.9197,295.0,165.0466,80.0,4815.0,98.3696,28503.7507,27162.3059,3.8775,0.4337,21.121,65.9044,392.9332,244.1088,49.6061
2026-02-23 23:00:00,17.3101,15.6699,47.4335,30.4983,9.7857,8.3424,6.4527,12.6831,103.7354,12.3585,218.4646,127.1911,9.8945,294.0,165.0,80.0,4815.0,98.3696,28481.374,27137.2519,3.8693,0.4367,21.1221,65.9104,393.2046,244.5363,49.541
2026-02-24 00:00:00,17.0505,16.3974,46.7584,32.2073,9.6893,8.1875,6.4919,11.9961,104.7686,15.0,219.3558,127.0842,9.9043,294.0,163.014,80.0,4815.0,98.3696,28471.4562,27180.035,3.8729,0.4322,21.1069,65.9163,393.11,243.915,49.476
2026-02-24 01:00:00,16.975,16.6085,48.9868,30.7849,9.6167,8.2746,6.5621,12.2875,105.1998,13.5903,219.9589,128.7871,8.1168,294.0,165.029,80.2186,4815.0,98.3696,28404.6556,27155.1115,3.8841,0.4252,21.1976,65.9223,392.704,242.6138,49.4109
2026-02-24 02:00:00,17.0058,16.4018,48.4785,28.8962,9.9284,8.2844,6.6598,12.2927,103.5176,13.8009,218.6478,124.077,9.0534,294.2494,163.9593,80.0,4815.0,98.3696,28337.526,27085.8439,3.8845,0.4209,21.3858,65.9282,393.0339,242.5915,49.3459
2026-02-24 03:00:00,17.6753,16.1052,47.7882,32.5363,9.8515,8.2946,6.7822,12.0001,106.4576,14.7962,218.6611,121.4105,9.9315,294.2356,163.9649,80.0,4815.0,98.3696,28428.4334,27155.0115,3.8743,0.4258,21.3875,65.9317,392.0209,242.5741,49.2809
2026-02-24 04:00:00,17.1786,16.6509,49.4729,31.6699,9.7127,8.2359,6.4339,12.3405,104.5302,12.2017,215.6776,128.3965,9.0,294.0,163.0264,80.0,4815.0,98.3696,28528.0059,27218.8222,3.8735,0.4326,21.3822,65.9234,392.5266,243.1942,49.2212
2026-02-24 05:00:00,17.5717,15.6917,48.1301,32.1994,9.8551,8.2359,6.415,12.4508,107.1771,13.0,218.6696,125.8728,9.0722,294.2304,163.0,80.2088,4815.0,98.3696,28415.2669,27109.0629,3.8675,0.4305,21.2585,65.9144,392.535,243.4205,49.2982
2026-02-24 06:00:00,16.3632,15.9425,49.24,31.1101,9.8287,8.2359,6.5791,12.2244,105.2873,13.0302,218.0,125.9333,9.0,294.0,161.9511,80.0,4815.0,98.3696,28272.6951,27053.2131,3.8655,0.4147,21.2566,65.9054,392.2487,242.4967,49.4303
2026-02-24 07:00:00,17.4286,15.9512,49.0277,32.6778,9.5352,8.1875,6.5301,12.1276,107.28,13.7818,216.6803,125.0583,10.0,295.0,162.9565,80.0,4815.0,98.3696,28527.3039,27207.3838,3.8802,0.4362,21.1074,65.8979,393.2209,243.8317,49.5624
2026-02-24 08:00:00,17.1737,15.853,43.5421,31.7211,9.5447,8.2639,6.5572,12.1299,107.5137,13.0,218.9419,124.3314,9.0533,295.0,162.9594,80.0,4815.0,98.3696,28405.1065,27147.2675,3.8731,0.4289,20.9963,65.8976,393.3604,243.8874,49.6945
2026-02-24 09:00:00,17.3384,15.8386,48.4978,31.8508,9.5931,8.2259,6.7072,12.2386,104.2547,13.3833,221.9309,127.314,9.0,294.7474,163.0,81.0,4815.0,98.3696,28406.6932,27099.3908,3.8723,0.4346,20.7785,65.8972,394.0526,245.159,49.8817
2026-02-24 10:00:00,16.3885,15.5997,51.5898,30.8573,9.5684,8.3328,6.2875,12.3539,105.5279,13.1988,221.3474,130.7652,7.0,294.0,164.0,80.0,4815.0,98.3696,28720.1357,27336.2717,3.8717,0.4508,20.5376,65.8969,393.8105,245.8271,50.1046
2026-02-24 11:00:00,17.1378,15.9193,48.7966,34.2443,9.5454,8.2564,6.6189,12.6628,105.0,12.6095,219.0,125.4952,7.0,293.0,164.9635,81.0,4815.0,98.3696,28711.4977,27388.5331,3.8733,0.4506,20.4028,65.8965,393.6086,245.9065,50.3275
2026-02-24 12:00:00,17.288,16.4114,51.1017,30.3609,9.5225,8.2359,6.7049,12.4837,103.731,13.3799,219.3143,125.9298,8.8708,294.0,166.8713,80.218,4815.0,98.3696,28814.936,27371.0374,3.8674,0.4595,20.2488,65.8962,393.2568,245.8594,50.5503
2026-02-24 13:00:00,16.5001,16.2399,50.5626,31.6781,9.4442,8.2844,6.2778,12.3711,105.4407,13.2038,221.0002,133.7072,9.0,294.757,163.0,81.0,4815.0,98.3696,28779.9151,27295.7529,3.8665,0.4584,20.159,65.8958,393.0714,246.2513,50.746
2026-02-24 14:00:00,17.1875,16.6033,49.7026,30.6414,9.7378,8.3328,6.2985,12.4024,105.0,11.7901,219.3232,129.6541,8.0,294.0,162.9302,79.7886,4815.0,98.3696,28732.7641,27277.924,3.8713,0.4523,20.1054,65.8955,393.3997,245.9086,50.6721
2026-02-24 15:00:00,17.0958,16.2577,46.8648,30.7948,9.5949,8.2585,6.5645,12.1926,104.8482,13.6654,217.0,127.8827,8.0765,293.2243,162.9068,80.0,4815.0,98.3696,28665.4373,27317.4893,3.8759,0.4437,20.1948,65.8944,393.6893,245.2718,50.5602
2026-02-24 16:00:00,17.5525,16.3688,52.8879,31.8705,9.5929,8.3138,6.6834,12.6734,106.2688,15.0,218.895,128.9015,6.0,292.7349,164.0,81.0,4815.0,98.3696,28651.0657,27297.3476,3.8756,0.4461,20.3634,65.8907,393.6752,245.0625,50.4453
2026-02-24 17:00:00,17.2625,16.4944,48.2142,31.5452,9.7618,8.4297,6.5314,12.8474,105.7454,12.0,222.2872,129.8262,6.0469,293.0,163.9857,80.0,4815.0,98.3696,28398.2367,27136.8156,3.8791,0.4263,20.5651,65.887,393.5253,243.6942,50.3089
2026-02-24 18:00:00,16.8325,16.1619,50.7506,32.9615,9.6186,8.2359,6.4213,12.257,106.4973,13.0,223.2396,127.0763,6.0,291.0,163.0,79.7796,4815.0,98.3696,28717.9356,27217.0402,3.8661,0.4276,20.6527,65.8833,393.6005,243.6254,50.1726
2026-02-24 19:00:00,17.563,16.1953,47.8796,32.323,9.7159,8.2359,6.9811,12.3539,107.0,14.0,220.2275,127.3192,9.0,294.0,165.0,80.7724,4815.0,98.3696,28663.8177,27025.36,3.8764,0.4219,20.9075,65.8795,393.3958,243.6478,50.0362
2026-02-24 20:00:00,16.6381,16.476,47.5205,30.9672,9.7688,8.1981,6.5694,12.0632,108.2662,16.3868,221.0,127.8599,9.0,294.2393,163.0138,80.2151,4815.0,98.3696,28690.0972,27214.7337,3.8675,0.4384,20.9682,65.8752,393.2018,244.6678,49.8998
2026-02-24 21:00:00,16.562,15.9012,49.2123,34.1412,9.498,8.1875,6.6372,12.1958,106.2096,13.3963,216.3504,128.6058,8.9416,294.0,164.0416,79.209,4815.0,98.3696,28512.664,27168.8694,3.8831,0.4359,21.0075,65.869,393.0078,244.8512,49.7761
2026-02-24 22:00:00,16.9594,16.2429,45.6319,30.0044,9.74,8.311,6.405,12.0952,106.0,15.6027,219.6625,126.203,8.9305,294.0,163.075,80.0,4815.0,98.3696,28690.1965,27229.6997,3.8762,0.4365,21.0046,65.8627,392.9691,244.5594,49.7571
2026-02-24 23:00:00,17.0249,15.9179,51.3158,31.2032,9.5695,8.2844,6.4338,12.176,107.4575,14.0,220.0268,126.9451,9.0,294.7787,163.0456,80.2142,4815.0,98.3696,28903.5349,27242.8379,3.8699,0.4428,21.01,65.8564,393.0159,244.9692,49.738
2026-02-25 00:00:00,16.5727,15.713,48.0817,34.3955,9.6893,8.2619,6.4563,12.0795,105.8944,14.2139,217.6661,122.1754,7.0,294.0,163.9613,80.0,4815.0,98.3696,28345.2264,27145.6713,3.8755,0.4295,21.0794,65.8502,393.0628,244.0147,49.719
2026-02-25 01:00:00,18.2133,16.4244,45.7597,31.2525,9.6656,8.1968,6.7991,12.4309,105.0,12.469,217.6462,120.289,8.9492,293.7464,163.0189,82.0,4815.0,98.3696,28353.4555,27052.0618,3.8726,0.4194,20.9263,65.8439,392.9246,243.2017,49.6999
2026-02-25 02:00:00,16.6611,16.1926,47.2315,31.2654,9.641,8.1875,6.7648,12.1412,107.2519,13.3777,222.5491,124.0872,8.9523,294.0,163.0123,81.0,4815.0,98.3696,28358.3048,27094.1317,3.8732,0.4241,20.9564,65.8376,392.7248,243.2933,49.6808
2026-02-25 03:00:00,17.8615,16.2762,48.4341,32.2765,9.9072,8.4297,6.5012,12.7511,106.2619,14.6029,221.2487,125.2326,6.941,292.7531,162.9787,80.0,4815.0,98.3696,28217.8534,27057.0627,3.8714,0.4144,21.0661,65.8314,392.9654,242.7255,49.6618
2026-02-25 04:00:00,17.598,16.4687,51.0199,31.9711,9.3987,8.1875,6.6498,12.2051,105.0,13.1901,218.3548,126.2503,8.1002,294.0,163.9655,79.0,4815.0,98.3696,28599.0585,27291.7529,3.8671,0.4428,21.1114,65.8284,393.1898,244.9425,49.6427
2026-02-25 05:00:00,17.0874,15.703,47.0485,34.0287,9.6893,8.1875,6.6372,12.3539,106.7349,15.0,219.344,126.7153,9.0,294.0,163.0603,80.7838,4815.0,98.3696,28476.7251,27161.2429,3.8625,0.4312,21.0446,65.8356,392.6478,244.3133,49.6481
2026-02-25 06:00:00,16.7953,16.2096,47.1206,32.6025,9.5904,8.1875,6.7135,12.1117,106.2602,15.0,217.9486,129.8463,9.0,294.7718,163.0247,81.0,4815.0,98.3696,28294.3497,27034.5679,3.8647,0.4184,21.0394,65.8428,392.889,243.2864,49.7262
2026-02-25 07:00:00,17.7127,16.2018,47.9775,30.9267,9.4956,8.1875,6.7629,11.8864,105.2719,13.0,222.2987,129.6663,8.1367,295.0,161.0932,79.0,4815.0,98.3696,28637.0855,27237.3225,3.8638,0.4486,20.9927,65.85,393.0551,244.9703,49.8043
2026-02-25 08:00:00,16.9953,16.6443,49.9138,31.4465,9.5705,8.2587,6.7443,12.2086,107.467,12.0,218.3333,130.9274,9.8398,294.0,162.0904,79.2036,4815.0,98.3696,28663.8619,27326.6082,3.8694,0.4455,20.9608,65.8572,392.3958,244.5992,49.8824
2026-02-25 09:00:00,17.4105,16.302,47.2017,31.3442,9.8605,8.3813,6.5615,11.7855,105.8878,13.0,220.3317,126.1404,9.9629,294.0,162.0312,77.0,4815.0,98.3696,28427.6659,27134.3452,3.8695,0.4278,20.7022,65.8645,392.7949,243.5102,50.1089
2026-02-25 10:00:00,17.4648,16.4423,51.7097,33.3758,9.9546,8.3045,6.51,12.0148,103.743,13.8052,220.5385,125.247,9.0,294.0,163.0199,78.0,4815.0,98.3696,28468.1203,27198.7301,3.8694,0.4351,20.3227,65.8747,393.1255,244.3088,50.4459
2026-02-25 11:00:00,17.654,16.6264,47.2355,31.1886,9.544,8.4782,6.5316,13.5943,102.7381,13.8136,217.2868,125.0,5.0,290.0,165.0258,79.7775,4815.0,98.3696,28836.7547,27367.1167,3.8784,0.4631,20.1955,65.8862,393.3329,246.0403,50.7818
2026-02-25 12:00:00,17.4644,16.2691,48.5957,31.4943,9.5201,8.3328,6.5887,12.6072,104.7448,13.8036,219.7028,129.0,7.9473,294.0,164.0,80.0,4815.0,98.3696,28809.8601,27366.4697,3.8782,0.4586,20.1459,65.8978,393.2749,245.8345,50.8864
2026-02-25 13:00:00,17.6688,16.6657,49.9235,31.3531,9.5181,8.2644,6.5929,12.5477,103.2567,11.1921,218.3123,129.0,7.0965,294.0,165.0,81.0,4815.0,98.3696,28790.7856,27418.8352,3.8807,0.4629,20.0491,65.9093,393.3095,245.9401,50.9711
2026-02-25 14:00:00,17.6606,16.3535,46.4385,31.0786,9.5203,8.3605,6.4446,12.3846,101.7847,10.4043,217.0,123.5334,8.9396,294.0,165.0,81.0,4815.0,98.3696,28793.8385,27440.4347,3.8771,0.4575,19.9046,65.9209,393.3476,246.0562,51.0559
2026-02-25 15:00:00,17.1897,16.1534,50.0056,31.8814,9.3987,8.2624,6.3465,12.5159,104.5409,13.7877,222.9639,130.8645,8.0,294.2321,164.0,81.79,4815.0,98.3696,28682.3178,27284.1403,3.8735,0.4519,19.8823,65.9325,393.1577,245.6736,51.1314
2026-02-25 16:00:00,17.5661,16.3806,49.8571,31.2567,9.5475,8.3115,6.2496,12.5303,105.2016,11.0,220.6558,131.0,7.0,292.0,165.9384,81.0,4815.0,98.3696,28700.9071,27237.1283,3.872,0.4546,20.0449,65.9397,392.5346,244.9459,51.0119
2026-02-25 17:00:00,17.1958,16.0202,50.4309,31.8901,9.621,8.2621,6.5868,12.4831,106.0,13.2149,219.3318,127.879,9.0,294.0,164.0,81.0,4815.0,98.3696,28761.8231,27421.0273,3.8661,0.4592,20.1635,65.9325,392.3731,244.8176,50.8106
2026-02-25 18:00:00,17.4573,16.7936,47.2866,31.5365,9.6197,8.2359,6.3167,12.5151,105.0,14.2109,222.326,125.1015,7.0,292.0,164.0519,80.0,4815.0,98.3696,28584.4314,27261.9824,3.8817,0.445,20.3894,65.924,392.2923,243.7406,50.6094
2026-02-25 19:00:00,17.068,16.6776,47.6061,30.5561,9.762,8.3328,6.3157,12.2865,104.762,14.1886,217.3636,124.2749,9.0463,294.0,161.0129,80.7675,4815.0,98.3696,28423.1172,27108.4877,3.8726,0.4322,20.5504,65.9156,392.6952,243.8134,50.4081
2026-02-25 20:00:00,17.5861,16.7818,48.4926,30.6874,9.9123,8.4203,6.2669,11.8498,104.49,11.7809,218.0,126.7177,7.0,293.0,160.0439,79.0,4815.0,98.3696,28309.5477,27043.0184,3.8814,0.4274,20.7396,65.9071,392.4885,243.2241,50.2069
2026-02-25 21:00:00,17.9793,16.8967,46.0196,31.0543,9.8336,8.3128,6.6068,11.5938,105.0,14.4271,217.0,123.8313,7.0501,294.0,159.0169,73.0,4815.0,98.3696,28334.0625,27060.0078,3.8736,0.4259,20.7585,65.8986,392.336,242.8305,50.1766
2026-02-25 22:00:00,17.8371,16.4341,46.657,32.6186,9.7393,8.3039,6.2277,12.0632,104.7448,12.7962,217.3103,124.0,9.0,294.0,164.9229,77.0,4815.0,98.3696,28441.1663,27181.5264,3.8808,0.4304,20.8102,65.8902,392.2323,243.1928,50.2093
2026-02-26 00:00:00,18.1317,16.9971,48.5359,31.9839,9.7114,8.2253,6.7246,12.2595,106.5456,16.5865,218.0,124.0,9.0688,294.0,167.0,81.0,4800.0,96.7391,28082.9778,26850.7578,3.8729,0.4177,20.8747,65.8764,392.0173,242.7441,50.1489
2026-02-26 01:00:00,17.3855,16.0294,47.2201,30.5163,9.7378,8.2569,6.3957,12.2086,106.7341,16.3901,217.927,126.1443,9.0,294.0,166.0,78.7821,4800.0,96.7391,28437.0757,27129.863,3.8675,0.4443,20.964,65.8805,391.8674,244.1351,49.967
2026-02-26 02:00:00,17.6136,16.3953,47.4919,31.5638,9.6813,8.2733,6.6856,12.4348,105.8872,14.5705,219.0035,124.2407,7.0,294.0,166.0,79.0,4800.0,96.7391,28213.8464,26951.7022,3.8766,0.4328,21.0141,65.8855,391.7147,243.3723,49.785
2026-02-26 03:00:00,16.9969,16.6005,46.6625,31.5572,9.7586,8.2844,6.395,12.0632,108.1815,13.4447,217.3219,124.0642,9.0,294.0,165.0,80.0,4800.0,96.7391,28206.7928,26936.3538,3.8801,0.4254,20.9147,65.8904,391.6128,243.0378,49.7774
2026-02-26 04:00:00,17.4755,16.2741,48.3719,31.3846,9.7926,8.2699,6.7532,12.2086,106.2843,13.7772,218.0112,124.8857,8.0464,294.0,165.0136,81.2347,4820.0,98.913,28388.1002,27086.8225,3.8882,0.4281,20.9178,65.8953,392.1105,242.9508,49.8288
2026-02-26 05:00:00,17.2631,16.1883,48.0923,32.6277,9.6176,8.2844,6.4747,12.3248,106.2482,14.182,215.438,123.1876,9.0,294.0,165.9573,80.0,4810.0,97.8261,28364.5209,27031.5279,3.8812,0.4325,20.9749,65.9003,391.7,242.6336,49.8801
2026-02-26 06:00:00,17.509,16.2515,45.3457,32.5109,9.7373,8.2359,6.4407,12.1717,108.0,14.3851,215.7092,129.0,8.0542,293.25,165.0,80.0,4810.0,97.8261,28275.8392,26962.9693,3.8741,0.4215,20.9578,65.9052,391.8851,242.2489,49.9315
2026-02-26 07:00:00,17.8863,16.0795,44.9145,31.0924,9.6891,8.2359,6.5368,12.1958,104.0,14.0,216.6536,125.8502,9.0,294.0,165.0,81.0,4815.0,98.3696,28327.2652,27136.3384,3.8743,0.4271,20.8428,65.9101,391.338,241.5776,49.9829
2026-02-26 08:00:00,17.9819,16.6006,49.6009,29.9323,9.6905,8.3328,6.5887,12.127,106.7369,14.8007,218.6507,126.6976,9.0557,294.0,164.0253,80.7797,4815.0,98.3696,28319.9061,27061.3768,3.8678,0.4193,20.7649,65.913,391.1179,240.9533,50.0342
2026-02-26 09:00:00,17.4893,16.1255,47.1638,30.9325,9.5417,8.2258,6.6759,12.0959,107.0,14.0,218.3213,127.2632,10.0,295.0,163.9277,79.7838,4815.0,98.3696,28681.4231,27386.1345,3.8737,0.4531,20.6408,65.9109,392.1801,244.3301,50.1501
2026-02-26 10:00:00,18.1183,16.2036,46.6807,30.054,9.6141,8.2194,6.636,11.7553,104.0,14.2038,219.313,125.0,10.0,295.2437,160.0259,79.2183,4815.0,98.3696,28525.0084,27209.7972,3.8827,0.439,20.438,65.9086,392.2799,243.4184,50.3661
2026-02-26 11:00:00,17.5015,16.3132,50.7894,32.5021,9.521,8.2095,6.5887,12.1923,108.4482,13.7894,220.3253,126.1324,9.0,294.2293,164.0,80.0,4815.0,98.3696,28576.7104,27300.1341,3.8781,0.4414,20.4315,65.9063,391.9194,243.3287,50.5804
2026-02-26 12:00:00,17.5013,17.5202,44.7375,31.1191,9.5672,8.2476,6.6758,12.257,104.9182,12.589,219.6258,127.9443,8.0,294.0,163.0463,80.0,4815.0,98.3696,28772.2154,27366.4942,3.8747,0.4568,20.2828,65.904,391.7307,243.7558,50.7782
2026-02-26 13:00:00,17.5567,16.32,48.3785,32.8567,9.5669,8.1875,6.5713,12.0301,103.5567,13.2154,219.3308,126.8161,9.0,295.0,162.9937,80.0,4815.0,98.3696,28865.5463,27425.3191,3.8693,0.4618,20.1018,65.9017,390.534,243.2034,50.9761
2026-02-26 14:00:00,17.4832,16.379,48.0698,31.5187,10.076,8.5751,6.7551,12.0893,102.5144,14.0,218.0565,124.1689,6.1032,294.0,163.0,71.76,4815.0,98.3696,28746.0867,27338.3765,3.8723,0.4533,20.0062,65.8994,391.1077,243.8204,51.1409
2026-02-26 15:00:00,17.7019,16.2804,44.3165,31.0651,9.7377,8.3044,6.6335,12.4699,104.7574,12.5648,218.4494,127.0865,6.0445,292.0,163.0,80.7665,4815.0,98.3696,28602.9359,27243.4397,3.877,0.4375,20.2653,65.8971,390.8813,241.9821,50.9121
2026-02-26 16:00:00,17.4936,16.6369,50.6,31.5745,9.7591,8.2844,6.6856,11.4995,102.7385,16.6005,220.3508,128.6974,9.0,295.0,160.979,78.2248,4815.0,98.3696,28318.7711,27075.9717,3.8765,0.4213,20.5305,65.8947,390.6007,240.7572,50.5819
2026-02-26 17:00:00,17.1017,16.2779,46.2526,32.1635,9.6907,8.2645,6.6097,12.0115,105.2566,13.1904,220.0,124.2033,9.068,294.0,164.9257,80.0,4815.0,98.3696,28645.3956,27304.8975,3.8801,0.4467,20.7117,65.892,390.902,243.2857,50.3799
2026-02-26 18:00:00,17.691,15.9531,49.149,31.1127,9.7628,8.2572,6.5792,12.4684,105.0601,15.0,215.347,125.0,7.1249,294.0,163.0494,80.0,4815.0,98.3696,28706.6904,27282.7381,3.8712,0.4514,20.641,65.8893,391.4147,242.9907,50.3487
2026-02-26 19:00:00,17.3911,16.2346,48.0186,31.8946,9.6685,8.3328,6.3449,12.3055,107.0,13.6372,218.3437,127.0631,7.0557,292.0,162.8844,79.0,4815.0,98.3696,28410.7372,27100.2795,3.8769,0.4306,20.7275,65.8865,391.5841,242.7037,50.3174
2026-02-26 20:00:00,18.0358,16.6374,46.8149,30.5034,9.763,8.3598,6.6183,11.6412,106.0,14.5882,217.0274,124.0695,9.8675,295.0,162.0,77.7857,4815.0,98.3696,28727.0287,27322.4173,3.8647,0.4512,20.6898,65.8838,391.2738,243.5143,50.2862
2026-02-26 21:00:00,17.448,16.5539,47.1524,30.9114,9.7831,8.4297,6.791,11.9179,105.7217,12.4336,217.0,123.0729,7.0,293.773,160.0414,76.795,4815.0,98.3696,28650.4112,27277.3335,3.8761,0.4466,20.6863,65.8811,391.7834,244.2944,50.2549
2026-02-26 22:00:00,17.2597,16.347,46.7147,31.2918,9.881,8.4033,6.2597,11.9179,105.4544,14.0,216.9852,125.8748,7.1453,294.0,161.0379,77.0,4815.0,98.3696,28735.0042,27347.0273,3.8792,0.4562,20.6508,65.8784,391.0502,243.9495,50.2236
2026-02-26 23:00:00,17.5258,16.7456,47.9238,31.7627,9.8058,8.4152,6.5093,11.9502,106.0,13.0,211.6609,125.8176,7.1532,294.0,163.0401,79.0,4815.0,98.3696,28535.3661,27249.2257,3.8739,0.4397,20.6558,65.876,391.4068,243.5359,50.167
2026-02-27 00:00:00,17.3542,17.0048,46.944,33.1379,9.8103,8.3813,6.5628,12.1747,105.5137,12.6367,215.0,121.1907,8.0556,294.0,163.9566,78.0,4815.0,98.3696,28530.3941,27210.1837,3.8619,0.4363,20.7735,65.8759,391.4179,242.6702,50.0916
2026-02-27 01:00:00,17.9144,16.4719,43.8045,31.7,9.7875,8.3046,6.5586,11.806,104.2544,12.3826,213.949,125.7435,8.9506,294.0,163.9837,79.2296,4815.0,98.3696,28379.9865,27122.6051,3.8677,0.4277,20.8692,65.8759,391.7994,242.3769,50.0162
2026-02-27 02:00:00,18.1239,17.263,47.1349,32.6391,9.8831,8.3707,6.5504,11.9508,105.0,13.0,213.657,120.369,9.0,294.0,165.9202,79.0,4815.0,98.3696,28564.062,27278.0048,3.8767,0.4449,20.8891,65.8758,391.3534,243.2359,49.9407
2026-02-27 03:00:00,17.5324,16.7709,42.8147,30.6467,9.7119,8.2844,6.4826,11.8975,104.2632,14.6082,215.6497,121.3204,8.0536,294.0,163.9233,78.222,4815.0,98.3696,28508.1507,27196.405,3.8748,0.4358,20.9311,65.8757,391.7098,242.9228,49.8653
2026-02-27 04:00:00,17.8714,16.3022,45.7586,32.6442,9.8579,8.3169,6.5689,11.9834,105.1914,12.7915,214.9801,127.5871,7.2039,294.0,162.1019,78.7865,4815.0,98.3696,28534.7233,27206.2805,3.862,0.4402,20.9188,65.8756,391.4607,242.4248,49.7899
2026-02-27 05:00:00,17.8006,17.0103,46.7766,30.5366,9.833,8.2844,6.6664,11.821,105.271,14.7998,212.3326,120.0,9.0,295.0,163.8762,78.0,4815.0,98.3696,28500.5639,27241.2969,3.869,0.4298,21.0317,65.8756,391.3749,242.1113,49.7145
2026-02-27 06:00:00,17.9096,17.434,46.2184,32.5009,9.8831,8.2844,6.6068,11.514,106.1696,13.7854,213.6701,121.0615,9.9295,295.0,160.1488,78.7903,4815.0,98.3696,28374.6052,27078.3768,3.8754,0.4251,21.1606,65.8755,391.1713,242.0574,49.6391
